链接,赞,转发,评论,时间,内容概要
http://m.weibo.com/1241679004/BqKrKdYtD,450,81,310,2014-10-09 13:12:42?来自微话题,#再也不用假装在巴黎# Dear @拉費特C !你的#黄金周假装在巴黎#让人印象深刻。照片虽美，只差身临其境；铁塔卢浮宫虽热，但不能深入当地风土人情。作为巴黎时尚女装品牌，我们真诚邀请你来巴黎做客，费用全包。Etam艾格带你领略当地人才知道的好地方，5天3夜地道巴黎游在等你！@ETAM_Weekend @ES_Style
http://m.weibo.com/1241679004/BqK4JASOm,2853,504,737,2014-10-09 12:16:01?来自iPhone 5s,看了一组腾讯网上记录环卫工们生活的照片，觉得他们太可怜了。他们兢兢业业，辛辛苦苦的做着城市的卫生，为大家的生活带来一片光明，可是他们自己，却住在最脏，最乱的角落，他们的孩子，无忧无虑，快快乐乐的生活，尚不知人世的艰难，可是待他们长大，能够摆脱“贫二代”阴影的又能有多少呢？
http://m.weibo.com/1241679004/BqIMDxkWs,2011,90,1065,2014-10-09 08:58:40?来自iPhone 5s,在网上学来的腐竹红烧肉，左图为原著，右图为本人作品，结论：酱油放多了........[汗]
http://m.weibo.com/1241679004/BqI5l1D2t,1065,69,445,2014-10-09 07:12:00?来自iPhone 5s,希望诗人北岛获诺贝尔文学奖，这样作为弟子的我们也好跟着沾光[太开心]。不过理智告诉我们，去年的文学奖已经花落中国，今年中国再获诺奖应该没有希望...........
http://m.weibo.com/1241679004/BqGOF1PWO,1956,81,828,2014-10-09 03:58:10?来自iPhone 5s,我的最爱，羊肉泡馍
http://m.weibo.com/1241679004/BqAJun8qT,1232,52,467,2014-10-08 12:28:57?来自iPhone 5s,今天去中餐馆买饭，里面的回锅肉写的是：double cook pork ...芸豆是snow pea.....菜单没看完，漏掉了许多有趣的画面....
http://m.weibo.com/1241679004/BqAb38Di7,647,30,529,2014-10-08 11:04:05?来自iPhone 5s,这是什么语言啊？
http://m.weibo.com/1241679004/BqxEapZ4C,2927,272,2182,2014-10-08 04:37:36?来自iPhone 5s,分享图片
http://m.weibo.com/1241679004/Bqxx5CJ21,1143,75,297,2014-10-08 04:20:10?来自iPhone 5s,最高大尚的世界名著故事会
http://m.weibo.com/1241679004/Bqwqy9v80,1881,65,1121,2014-10-08 01:31:18?来自iOS,油炸鸡柳
http://m.weibo.com/1241679004/BqwcvCAv1,2352,62,513,2014-10-08 00:56:43?来自iPhone 5s,之前把我打入黑名单的朋友又加我了，其实我觉得没有她我过得更好啊[兔子]，我又认识了很多人
http://m.weibo.com/1241679004/BquTJ4DVK,1484,55,662,2014-10-07 21:37:41?来自iPhone 5s,没吃饭前上体重称，发现自己瘦了两斤，不过吃了饭就悲剧了....
http://m.weibo.com/1241679004/BqqTbr3xY,3451,294,3146,2014-10-07 11:25:22?来自iPhone 5s,看了小时代以后，觉得里面的英文对话发音很土，一听就知道是乡下人。然后有一点我一直不明白，就是为什么那么多人觉得柯震东长得帅？
http://m.weibo.com/1241679004/Bqqk3jaYd,909,82,258,2014-10-07 09:58:49?来自微博 weibo.com,分享图片
http://m.weibo.com/1241679004/Bqp71qLLA,2550,172,1271,2014-10-07 06:53:58?来自iPhone 5s,师范的时候，我和同学一起去江边玩，坐在沙滩上，她说：“我这辈子最大的愿望，就是有个老公，有自己的孩子，过幸福的生活。”我听了就想，人生当有成功的事业，方不枉来世上一场。现在我得到了我的，而她得到了她的，想起往事，不由隐隐有些后悔。我的妹妹，90后，已快结婚，我这80后姐姐还单着....
http://m.weibo.com/1241679004/BqozivWKF,1926,69,306,2014-10-07 05:30:53?来自iPhone 5s,19岁少女战士（中）为抵抗ISIS而饮弹自尽，当敌人围上来时，她把最后一颗子弹留给了自己，宁死不屈。想起毛泽东同志题词“生的伟大，死的光荣”。
http://m.weibo.com/1241679004/BqnvIfjbB,2671,170,1059,2014-10-07 02:49:18?来自iPhone 5s,语言关应该再过一段就好了，环境也熟悉了，就缺个男人了。老天，赐我一个男票吧......[冰桶挑战][冰桶挑战][互粉]
http://m.weibo.com/1241679004/Bqhp4Au5U,5009,2418,3608,2014-10-06 11:16:28?来自iPhone 5s,免费的小时代三出来了，花钱也没处看去，美国电影院不播出如此高大上的电影。觉得锦荣没有凤小岳帅，看来我跟我姐蔡依林还是有些地方不一样
http://m.weibo.com/1241679004/Bqh785Ywy,1233,181,640,2014-10-06 10:32:15?来自微话题,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV
http://m.weibo.com/1241679004/Bqh2R18d7,2070,72,958,2014-10-06 10:21:43?来自iOS,买了半打梭子蟹，聊慰我无大闸蟹可吃之苦
http://m.weibo.com/1241679004/Bqd97naSc,2019,122,856,2014-10-06 00:26:10?来自iPhone 5s,LADY GAGA ,这画面太美，我不敢看.....LADY GAGA 原本的头发应该为棕色....黑发是戴的假发
http://m.weibo.com/1241679004/BqcmPoYur,1877,47,600,2014-10-05 22:27:12?来自iPhone 5s,今天睡了个大懒觉，感觉好幸福..........
http://m.weibo.com/1241679004/Bqc43cIlG,4164,310,725,2014-10-05 21:40:56?来自iPhone 5s,嫁人当嫁大孝子，男子推86岁母亲逛游乐场.......
http://m.weibo.com/1241679004/Bq73neaBe,3305,219,2170,2014-10-05 08:55:32?来自iPhone 5s, Clinton St
http://m.weibo.com/1241679004/Bq6PyD1P4,3013,256,2183,2014-10-05 08:21:30?来自iPhone 5s,分享图片
http://m.weibo.com/1241679004/Bq6rfitHp,1441,724,398,2014-10-05 07:21:35?来自iPhone 5s,不要让孩子输在起跑线上
http://m.weibo.com/1241679004/Bq6r7CDm9,2666,1617,417,2014-10-05 07:21:18?来自iPhone 5s,【快被杀光了！今天，你愿#为人类的朋友转#吗？[泪]】它的父母被人残杀，切掉头颅，只为取走牙齿、皮毛；它的孩子被人虐待致死，才刚刚出生…因为有些人贪婪、疯狂，动物遭遇灾难！有幼崽目睹亲人被杀，已对人类留下敌意！今天，世界动物日，禁止虐杀动物，绝不购买野生动物制品，救救它们！支持的转！
http://m.weibo.com/1241679004/BpYn7hgCJ,1042,473,589,2014-10-04 10:49:27?来自微话题,#女汉子专用坐姿#菇凉们，你们平时是怎样坐的？[哈哈]
http://m.weibo.com/1241679004/BpWTWv58o,1474,64,732,2014-10-04 07:04:50?来自iPhone 5s,发现减肥好方法，肚子饿时，翻看一下美食照片和文字，然后肚子就不饿了........
http://m.weibo.com/1241679004/BpWDDjWyg,1967,73,689,2014-10-04 06:24:39?来自iPhone 5s,好怀念家乡的豆花饭，[馋嘴][馋嘴][馋嘴]出来后就再没吃过了，外面买不到，自制是个麻烦事。家乡点豆腐用盐卤，而这边只有石膏.......不过最近跑法拉盛去发现了新美食“陕西羊肉泡馍”...[鼓掌][鼓掌]...
http://m.weibo.com/1241679004/BpWf21pTo,2317,283,746,2014-10-04 05:24:02?来自iPhone 5s,坑爹的秦始皇！修长城的时候怎么不修宽点？现在这么多人咋整？我敢保证国庆结束后能从长城上扫出一大堆鞋子.........
http://m.weibo.com/1241679004/BpW0l02ug,928,958,297,2014-10-04 04:47:49?来自iPhone 5s,【蓝翔最新宣传片】代言人依旧是唐国强，视频中可以看到大量的航拍、成千上万的学员、整齐划一的队伍，当然还有震撼的挖掘机阵容，大家快来感受下视频：蓝翔新版宣传广告发布 场面震撼如大片
http://m.weibo.com/1241679004/BpVML8uAa,1049,280,174,2014-10-04 04:14:23?来自iPhone 5s,#喝酸奶不舔盖# 看了这么多上图的，我表示也是穷逼党，还是吃个热狗吧。
http://m.weibo.com/1241679004/BpVM1Dgyw,1146,222,242,2014-10-04 04:12:35?来自iPhone 5s,炫富新技能！喝酸奶不舔盖！[笑哈哈] #喝酸奶不舔盖#
http://m.weibo.com/1241679004/BpVF32rxv,2473,74,1155,2014-10-04 03:55:23?来自iPhone 5s,柴智屏进去了，柯震东恐难东山再起。。。。不太喜欢吸毒的人，尤其是吸了毒还可以继续当明星，误人子弟。。。。。
http://m.weibo.com/1241679004/BpU2ppNoY,1510,126,477,2014-10-03 23:47:27?来自iPhone 5s,这不是去旅游，是去看人头的好吗？[挖鼻屎][挖鼻屎][挖鼻屎]国庆要么呆家睡大觉，要么找个小景点，甚至随便找个无人知的乡下度假，会开心好多。。。。。。
http://m.weibo.com/1241679004/BpTI9yOjd,1677,129,1232,2014-10-03 22:57:32?来自iPhone 5s,从来不用任何护肤品和化妆品，在考虑以后是否加点这方面的投资。
http://m.weibo.com/1241679004/BpPU69hpL,1940,52,789,2014-10-03 13:15:59?来自iPhone 5s,因为肠胃不好的关系，我整整一个夏天没有吃过冰激凌。zzzzzzz
http://m.weibo.com/1241679004/BpOEgck5q,1455,32,496,2014-10-03 10:04:13?来自iPhone 5s,迷你姜迷你洋葱迷你土豆
http://m.weibo.com/1241679004/BpGgH5l82,1783,89,1012,2014-10-02 12:44:11?来自微博 weibo.com,很想买圣女果来做番茄炒蛋，这样我就不用切了。可是不知道好不好吃
http://m.weibo.com/1241679004/BpFUR8CRq,1839,42,469,2014-10-02 11:50:22?来自微博 weibo.com,终于过上了有网络的日子，好开森。。。。。。。。。。。。
http://m.weibo.com/1241679004/BpwL5vJti,2429,59,534,2014-10-01 12:31:36?来自iPhone 5s,17年前的首都北京，空气清新，天空湛蓝！！
http://m.weibo.com/1241679004/BpwJWhQHm,1219,29,225,2014-10-01 12:28:46?来自iPhone 5s,国庆日朝鲜国领导人金正恩同志发来贺电，并祝中朝友谊永垂不朽！同志们与有荣焉........
http://m.weibo.com/1241679004/BptQBvIkv,1422,26,341,2014-10-01 05:06:57?来自iPhone 5s,位于曼哈顿72街的韩国指甲店，现在已经变身理发店了.......
http://m.weibo.com/1241679004/BpsIIpF2Y,918,21,236,2014-10-01 02:14:46?来自iPhone 5s,看了一半才发现是繁体字版....很想白暨豚复活，因为那是一种美丽聪明的动物。不过看看北美旅鸽的命运，心里又不惭愧了
http://m.weibo.com/1241679004/BprwvBcuE,1220,61,548,2014-09-30 23:11:57?来自iPhone 5s,金龙鱼
http://m.weibo.com/1241679004/BpruWo84o,820,17,244,2014-09-30 23:08:05?来自iPhone 5s,鱼摆摆。。。。。。。。
http://m.weibo.com/1241679004/Bpn8JrHmg,1969,91,1090,2014-09-30 12:02:23?来自iPhone 5s,朋友们的作品很漂亮哈，做水晶甲我不会，做胶我不会。不过仅仅是照这样画个花还是会的。。。。。
http://m.weibo.com/1241679004/Bpm8U3udh,2026,250,1074,2014-09-30 09:30:03?来自iPhone 5s,女人来美国还好，要是没法去餐馆和指甲店吃苦，还可以去做无本买卖躺着挣钱，收入非常可观。不然去找个老头子，生活也还不错。要是男人就可悲了，当乞丐还好，唐人街有个曼哈顿大桥，常有人从那跳下去.......
http://m.weibo.com/1241679004/BplrzqJ13,2022,304,899,2014-09-30 07:43:18?来自iPhone 5s,即使通过找人结婚等方式拿到绿卡，要进入主流社会依然非常困难，因为还要过语言关，有的人还需要到美国人的大学里拿个学位才能找工作。很多人终身无法说流利的英文，只能住在唐人街，开指甲店或餐馆，社会地位并不高，而且没有归属感..生活品质跟国内时无法相比.
http://m.weibo.com/1241679004/BploWzc4T,1309,135,551,2014-09-30 07:36:50?来自iPhone 5s,看到很多人有表达想到美国的愿望，其实我个人觉得，美国真的不是天堂，中国人到美国要过两关，一个是语言关，一个是身份（绿卡）关，没有身份，只能做黑工，就是餐馆指甲工，而且不能进曼哈顿，在曼哈顿工作需要执照和ID。一天需工作12小时，一礼拜做六天。
http://m.weibo.com/1241679004/BpkZrFAOo,1220,183,221,2014-09-30 06:34:00?来自iPhone 5s,分享图片
http://m.weibo.com/1241679004/Bpkcqk34n,615,89,169,2014-09-30 04:33:14?来自iPhone 5s,#醉酒男性侵民工#【醉了 小伙酒后“性侵”两名路边打地铺民工】杭州湖滨派出所接到一起报案，其中一位小哥很清秀，另外2个是在附近打工的民工。俩民工说自己睡着了，被这帅哥给“性侵”了，后小伙子被俩人合伙暴打一顿...最后经民警调解，小伙道歉并赔偿对方每人500元精神损失费...杭州潮小伙醉酒后随便乱摸调戏路边打地铺民工
http://m.weibo.com/1241679004/BpkbTvRau,353,10,112,2014-09-30 04:31:56?来自iPhone 5s,在上海2014 M赛道体验日的现场，@我想这里什么也没发生 遇到了不同的自己！#BMW故事#
http://m.weibo.com/1241679004/BpdEQdzO1,1491,65,846,2014-09-29 11:54:01?来自iPhone 5s,今天头痛了一天，刚吃了两片药，感觉好多了，谢谢。我住的地方有一大堆感冒药，补铁，补钙，维生素D，C，B，治肾阳虚，补气血的药，还有感冒药，治失眠的药，以前头痛急了就抓一把药吃，后来感觉随便吃药对胃伤害很大，弄清楚了再吃，可以把对胃的伤害降到最低
http://m.weibo.com/1241679004/BpdpqASB1,1257,88,1702,2014-09-29 11:16:03?来自iPhone 5s,刚找了一盒药，却忘记是治什么的了，谁能告诉我？
http://m.weibo.com/1241679004/Bpdhp0F7q,792,43,259,2014-09-29 10:56:16?来自iPhone 5s,刚看有人在网上晒生活环境，我觉得还好，以前我做老师时，生活环境比这还差点，春天自来水里有蝌蚪，夏天刮很大的风，冬天下雪封路。可我现在还怀念从前的生活啊。农村都这样啊，中国大多乡镇教师生活都这水平，好好工作上进才是真的
http://m.weibo.com/1241679004/BpdfMvEu9,1205,134,467,2014-09-29 10:52:17?来自iPhone 5s,刚看有人在网上晒生活环境，我觉得还好，以前我做老师时，生活环境比这还差点，春天自来水里有蝌蚪，夏天刮很大的风，冬天下雪封路。可我现在还怀念从前的生活啊。农村都这样啊，中国大多乡镇教师生活都这水平，好好工作上进才是真的
http://m.weibo.com/1241679004/BpczemIKP,2493,238,706,2014-09-29 09:07:26?来自iPhone 5s,美国人不会使用筷子，不会挑鱼刺，这是亚洲鱼类在美泛滥成灾的原因。不过鱼丸鱼糕这类“中国制造”物品已经把鱼刺去掉了，去美国建厂生产鱼丸鱼糕，应该能拯救美国于水火之中.......
http://m.weibo.com/1241679004/BpctQrRe5,826,294,289,2014-09-29 08:54:11?来自iPhone 5s,【亚洲鲤鱼在美国泛滥成灾 武汉企业欲赴美开厂卖鱼丸、鱼糕】鲤鱼、青鱼、草鱼、鲢鱼…8种亚洲鱼类被美国视为最危险外来鱼种。近日，美国专家来武汉取经治鱼害。专家吃过鱼丸、鱼糕后，赞不绝口，邀请武汉企业到密西西比河沿岸建厂，生产鱼丸。亚洲鲤鱼在美国泛滥成灾 武汉企业欲赴美“捞鱼”掘金吃货真的要拯救世界啊！[哈哈]
http://m.weibo.com/1241679004/Bp9bx13VC,1702,210,1200,2014-09-29 00:30:49?来自iPhone 5s,动物就是这样灭绝的，河南新乡科技展上万只蝴蝶遭哄抢，这不能吃不能喝的抢回去干什么呢？其实这种活动应有警察到场维护次序，在美国，哄抢事件不会发生，就是因为大型活动都有配警察
http://m.weibo.com/1241679004/Bp7R5AUm8,1798,86,718,2014-09-28 21:07:43?来自iPhone 5s,听说诺基亚开始值钱了，给我手机拍张照，看看能不能靠它发财.......[害羞][害羞][害羞][钱]
http://m.weibo.com/1241679004/Bp47Y2dHy,721,34,329,2014-09-28 11:38:18?来自iPhone 5s,看到夏本纪了，里面的女就是汝的意思。zzzz感觉比较枯燥，除了舜本纪（舜贤德，于尧把两个女儿嫁给他，可他弟弟居然痴心妄想，企图活埋大哥抢女人，后来还有个描写很夸张，是舜出名后，很多人跟着住沾光，他住的地方一年成村，两年成城，三年成都。禹本纪还有后面天降二龙有点意思外，别的都像白开水
http://m.weibo.com/1241679004/Bp3wsuEA5,1063,411,801,2014-09-28 10:05:54?来自iPhone 5s,盘点下古装最帅男明星，简直太养眼了有木有~[花心]
http://m.weibo.com/1241679004/Bp3q84rME,748,27,451,2014-09-28 09:50:17?来自iPhone 5s,无聊的一天....
http://m.weibo.com/1241679004/BoYp798Ru,1541,110,813,2014-09-27 21:04:03?来自iPhone 5s,王健林的钱是真金白银，马云的钱.........
http://m.weibo.com/1241679004/BoUVYD8h5,1131,35,380,2014-09-27 12:14:03?来自iPhone 5s,以前不知道水货是什么意思，后来听说香港有个上水火车站。.......
